doc_id,paragraph_idx,tokens,coarse,coarse_probs,fine,fine_probs,is_relation
nyt_38641,3,assuming,Contingency,0.7187,Contingency.Cause,0.2539,0.8683261275291443
nyt_38642,8,wounding,Contingency,0.6483,Contingency.Cause,0.4812,0.7456316947937012
nyt_38642,21,letting,Contingency,0.4538,None,0.408,0.6290303766727448
nyt_38644,4,threatening,Contingency,0.6303,Contingency.Cause,0.4985,0.68979212641716
nyt_38644,10,leaving,Contingency,0.6433,Contingency.Cause,0.6628,0.7245764136314392
nyt_38647,3,That-means,Contingency,0.6596,Contingency.Cause,0.4943,0.7422289848327637
nyt_38650,10,Perhaps-that-is-why,Contingency,0.5213,None,0.4484,0.625366598367691
nyt_38664,7,By-which,None,0.3783,None,0.2151,0.6217485964298248
nyt_38664,9,That-means,Contingency,0.4933,Contingency.Cause,0.3489,0.648872047662735
nyt_38671,5,raising,Contingency,0.8381,Contingency.Cause,0.8185,0.8802257776260376
nyt_38673,18,forming,Contingency,0.5359,None,0.2922,0.677577555179596
nyt_38681,11,This-means-that,Contingency,0.4973,Contingency.Cause,0.3811,0.6273887157440186
nyt_38684,0,allowing,Contingency,0.851,Contingency.Cause,0.7975,0.8856657147407532
nyt_38688,11,The-outpouring-gave-evidence-that,None,0.396,None,0.405,0.6040064692497253
nyt_38690,0,killing,Contingency,0.8362,Contingency.Cause,0.7495,0.8934289366006851
nyt_38690,9,leaving,Contingency,0.5789,Contingency.Cause,0.5548,0.6763471961021423
nyt_38690,17,arousing,Contingency,0.867,Contingency.Cause,0.7292,0.9016470313072205
nyt_38690,18,making,Contingency,0.7488,Contingency.Cause,0.6545,0.8039683401584625
nyt_38690,21,killing,Contingency,0.9227,Contingency.Cause,0.6681,0.941787376999855
nyt_38690,21,killing,Contingency,0.7985,Contingency.Cause,0.6269,0.8538147509098053
nyt_38690,21,wounding,Contingency,0.4939,Contingency.Cause,0.4442,0.6412196755409241
nyt_38690,30,ending,Contingency,0.7919,Contingency.Cause,0.7034,0.8304688930511475
nyt_38690,36,adding,Contingency,0.5584,Contingency.Cause,0.5394,0.8584913313388824
nyt_38693,10,obscuring,Contingency,0.8094,Contingency.Cause,0.571,0.8795631527900696
nyt_38705,0,choking,Contingency,0.5699,Contingency.Cause,0.4077,0.6481008529663086
nyt_38705,24,making,Contingency,0.9372,Contingency.Cause,0.8052,0.9681083559989929
nyt_38705,29,giving,Contingency,0.9044,Contingency.Cause,0.8193,0.9439641125500202
nyt_38706,0,making,Contingency,0.9356,Contingency.Cause,0.946,0.9647609293460846
nyt_38717,4,suggesting,Contingency,0.8485,Contingency.Cause,0.6348,0.9232431203126907
nyt_38717,9,killing,Contingency,0.9268,Contingency.Cause,0.886,0.974378639832139
nyt_38729,16,making,Contingency,0.8671,Contingency.Cause,0.9366,0.9090111628174782
nyt_38731,14,that-means,Contingency,0.5408,None,0.4826,0.6279357671737671
nyt_38739,1,hindering,Contingency,0.7788,Contingency.Cause,0.7999,0.8236006051301956
nyt_38745,1,paving,Contingency,0.8401,Contingency.Cause,0.6769,0.8961448222398758
nyt_38748,14,Since-then,Temporal,0.5107,None,0.4394,0.72110515832901
nyt_38749,5,indicating,Contingency,0.8333,Contingency.Cause,0.7743,0.9149682596325874
nyt_38752,7,raising,Contingency,0.6976,Contingency.Cause,0.6135,0.7638165950775146
nyt_38757,18,not,Expansion,0.4328,None,0.4142,0.6176940500736237
nyt_38762,4,putting,Contingency,0.7303,Contingency.Cause,0.7003,0.8200663328170776
nyt_38770,9,drawing,Contingency,0.4919,None,0.4061,0.6449646353721619
nyt_38773,16,stopping,Contingency,0.5639,None,0.3692,0.6894795596599579
nyt_38777,17,That-may-be-because,Contingency,0.559,None,0.4872,0.6290021240711212
nyt_38777,24,making,Contingency,0.9062,Contingency.Cause,0.6753,0.9297286123037338
nyt_38777,24,That-gave,Contingency,0.5213,None,0.4713,0.6406870484352112
nyt_38788,0,dealing,Contingency,0.671,Contingency.Cause,0.544,0.783161535859108
nyt_38794,3,undermining,Contingency,0.642,Contingency.Cause,0.5764,0.7454812824726105
nyt_38802,13,giving,Contingency,0.5681,Contingency.Cause,0.5671,0.6038477420806885
nyt_38813,11,day-after-that,Temporal,0.3986,None,0.2841,0.6515559554100037
nyt_38816,2,signaling,Contingency,0.5868,Contingency.Cause,0.6207,0.673552393913269
nyt_38822,2,limiting,Contingency,0.8934,Contingency.Cause,0.7069,0.9352193251252174
nyt_38831,5,increasing,Contingency,0.6166,Contingency.Cause,0.5503,0.7803143858909607
nyt_38835,6,which-means,Contingency,0.6724,Contingency.Cause,0.4565,0.7869217395782471
nyt_38845,4,making,Contingency,0.8934,Contingency.Cause,0.8572,0.9307326450943947
nyt_38865,7,resulting-in,Contingency,0.6328,Contingency.Cause,0.7261,0.6698691248893738
nyt_38872,18,making,Contingency,0.6402,Contingency.Cause,0.6181,0.7430130839347839
nyt_38877,0,leaving,None,0.3834,None,0.3666,0.6165546476840973
nyt_38880,28,This-is-why,Contingency,0.5586,Contingency.Cause,0.3736,0.729807436466217
nyt_38880,32,The-problem-is,None,0.3913,None,0.3784,0.6086975932121277
nyt_38888,7,symbolizing,Contingency,0.6251,Contingency.Cause,0.4589,0.7254219651222229
nyt_38889,4,assuming,Contingency,0.7527,Contingency.Cause,0.1647,0.8346981108188629
nyt_38897,1,killing,Contingency,0.7477,Contingency.Cause,0.6768,0.8351564705371857
nyt_38901,6,ending,Contingency,0.9577,Contingency.Cause,0.9037,0.9842692892998457
nyt_38907,13,limiting,Contingency,0.8767,Contingency.Cause,0.7217,0.9297060817480087
nyt_38912,2,That-could-be-because,Contingency,0.4436,Contingency.Cause,0.3729,0.626777708530426
nyt_38912,12,That-could-be-because-of,Contingency,0.7666,Contingency.Cause,0.6447,0.7811034023761749
nyt_38913,12,giving,Contingency,0.6977,Contingency.Cause,0.4615,0.8218816667795181
nyt_38915,4,letting,Contingency,0.667,Contingency.Cause,0.5891,0.7434518337249756
nyt_38922,10,which-gives,Contingency,0.3868,Contingency.Cause,0.3209,0.6295808851718903
nyt_38924,3,upending,Contingency,0.4593,Contingency.Cause,0.4449,0.6169863343238831
nyt_38930,8,creating,Contingency,0.8501,Contingency.Cause,0.6302,0.9107706099748611
nyt_38932,4,That-is-largely-because,Contingency,0.6228,Contingency.Cause,0.5898,0.7444921135902405
nyt_38933,6,Since-then,None,0.3789,None,0.4237,0.6210532188415527
nyt_38933,17,allowing,Contingency,0.6957,Contingency.Cause,0.7698,0.7598729878664017
nyt_38934,6,delaying,Contingency,0.6758,Contingency.Cause,0.6682,0.7165724039077759
nyt_38934,12,improving,Contingency,0.3764,Contingency.Cause,0.3131,0.6310096085071564
nyt_38937,7,giving,Contingency,0.8825,Contingency.Cause,0.7161,0.9142123609781265
nyt_38937,15,That-brought-up,None,0.3341,None,0.3156,0.6658612489700317
nyt_38964,0,downing,Contingency,0.4989,Contingency.Cause,0.6065,0.6173691749572754
nyt_38964,4,allowing,Contingency,0.6536,Contingency.Cause,0.5407,0.7842741012573242
nyt_38964,14,blocking,Contingency,0.6342,Contingency.Cause,0.5681,0.7762842923402786
nyt_38967,13,It-meant,Contingency,0.4635,None,0.2587,0.6651630401611328
nyt_38967,14,stirring,Contingency,0.6649,Contingency.Cause,0.713,0.7267276644706726
nyt_38967,14,allowing,Contingency,0.8425,Contingency.Cause,0.7734,0.9069967269897461
nyt_38967,15,shutting,Contingency,0.7435,Contingency.Cause,0.5645,0.8128392994403839
nyt_38970,0,feeding,Contingency,0.9267,Contingency.Cause,0.7924,0.9439593702554703
nyt_38970,5,The-disparity-is-caused-by,Contingency,0.4037,None,0.4953,0.6415424644947052
nyt_38977,31,allowing,Contingency,0.7218,Contingency.Cause,0.7306,0.7713877558708191
nyt_38977,34,That-is-why,Contingency,0.647,Contingency.Cause,0.5106,0.7597541213035583
nyt_38980,6,killing,Contingency,0.8558,Contingency.Cause,0.7516,0.8850654140114784
nyt_38988,11,offering,Contingency,0.8204,Contingency.Cause,0.519,0.8868369236588478
nyt_38989,2,assuming,Contingency,0.5888,None,0.3748,0.6772669851779938
nyt_38989,25,provided,Contingency,0.6453,Contingency.Cause,0.2837,0.7724091708660126
nyt_38989,25,which-means,Contingency,0.3793,Contingency.Cause,0.2762,0.6749606430530548
nyt_39000,20,touching-off,Contingency,0.4774,None,0.4246,0.6088888943195343
nyt_39000,35,revealing,Contingency,0.5046,None,0.436,0.6519628763198853
nyt_39003,17,leaving,Contingency,0.7942,Contingency.Cause,0.726,0.8781378865242004
nyt_39003,18,forcing,Contingency,0.8322,Contingency.Cause,0.7811,0.8805427998304367
nyt_39004,0,fulfilling,Contingency,0.6239,Contingency.Cause,0.4786,0.6732114851474762
nyt_39004,20,leaving,Contingency,0.9374,Contingency.Cause,0.8473,0.9666333124041557
nyt_39007,4,killing,Contingency,0.6827,Contingency.Cause,0.6832,0.7185626029968262
nyt_39008,17,making,Contingency,0.5368,None,0.3985,0.7494432032108307
nyt_39011,15,injuring,Contingency,0.646,Contingency.Cause,0.5561,0.7078289985656738
nyt_39016,0,making,Contingency,0.8746,Contingency.Cause,0.8424,0.9077564552426338
nyt_39016,4,reinforcing,Contingency,0.7988,Contingency.Cause,0.5763,0.8485262393951416
nyt_39028,1,providing,Contingency,0.7151,Contingency.Cause,0.6396,0.8483295440673828
nyt_39029,2,Since-then,Temporal,0.4793,None,0.3193,0.6296544373035431
nyt_39030,2,meaning,Contingency,0.5428,Contingency.Cause,0.3319,0.7886049747467041
nyt_39036,1,At-that-time,Temporal,0.5242,None,0.472,0.6246665120124817
nyt_39042,0,securing,Contingency,0.7501,Contingency.Cause,0.6742,0.8383529633283615
nyt_39046,10,creating,Contingency,0.7923,Contingency.Cause,0.8209,0.8451623618602753
nyt_39048,24,not,Expansion,0.4746,None,0.3984,0.6665432751178741
nyt_39050,4,meaning,Contingency,0.7037,Contingency.Cause,0.6202,0.8954915106296539
nyt_39053,17,aggravating,Contingency,0.5254,Contingency.Cause,0.6314,0.6075201034545898
nyt_39067,1,meaning,Contingency,0.4756,Contingency.Cause,0.3876,0.7151737213134766
nyt_39067,3,meaning,Contingency,0.6345,Contingency.Cause,0.6194,0.7608066499233246
nyt_39067,16,not,Expansion,0.5799,None,0.3223,0.760381668806076
nyt_39068,0,allowing,Contingency,0.737,Contingency.Cause,0.6776,0.8026281595230103
nyt_39068,11,prompting,Contingency,0.9011,Contingency.Cause,0.8432,0.921697348356247
nyt_39069,1,Since-then,Temporal,0.4312,None,0.4714,0.6439008712768555
nyt_39077,0,providing,Contingency,0.8691,Contingency.Cause,0.6269,0.8954987302422523
nyt_39078,4,endangering,Contingency,0.5374,None,0.4399,0.7059486508369446
nyt_39088,9,trying,None,0.3653,None,0.2734,0.6347157955169678
nyt_39090,7,meaning,Contingency,0.8112,Contingency.Cause,0.5874,0.9127556532621384
nyt_39092,8,creating,Contingency,0.9501,Contingency.Cause,0.8189,0.9706655833870173
nyt_39097,4,ending,Contingency,0.621,Contingency.Cause,0.3071,0.7555810511112213
nyt_39102,12,leaving,Contingency,0.6937,Contingency.Cause,0.5828,0.8799826800823212
nyt_39106,5,suggesting,Contingency,0.5921,Contingency.Cause,0.6737,0.7143482267856598
nyt_39113,19,And-this-is-why,Contingency,0.468,None,0.4536,0.6133937835693359
nyt_39114,13,maintaining,Contingency,0.7099,Contingency.Cause,0.4652,0.7957913279533386
nyt_39115,7,That-'s-because,Contingency,0.4654,Contingency.Cause,0.3851,0.6057469844818115
nyt_39131,6,detracting,Contingency,0.4499,Contingency.Cause,0.4349,0.7343998551368713
nyt_39134,3,giving,Contingency,0.7197,Contingency.Cause,0.6713,0.7809464335441589
nyt_39134,3,That-means,Contingency,0.6113,Contingency.Cause,0.5265,0.6866981387138367
nyt_39135,19,suggesting,Contingency,0.8863,Contingency.Cause,0.7703,0.9205086082220078
nyt_39136,0,That-is-because,Contingency,0.5889,Contingency.Cause,0.4892,0.6794968247413635
nyt_39136,1,leaving,Contingency,0.6053,Contingency.Cause,0.6221,0.7192598283290863
nyt_39138,5,sacrificing,Contingency,0.4732,None,0.3876,0.6320921778678894
nyt_39140,1,causing,Contingency,0.7706,Contingency.Cause,0.7821,0.8139422237873077
nyt_39140,27,giving,Contingency,0.9112,Contingency.Cause,0.7697,0.9381121918559074
nyt_39146,8,Since-then,Temporal,0.4496,None,0.3904,0.6793027520179749
nyt_39153,4,opening,Contingency,0.9004,Contingency.Cause,0.7448,0.9359068274497986
nyt_39153,9,That-resulted-in,Contingency,0.6635,Contingency.Cause,0.4531,0.8178606927394867
nyt_39157,2,turning,Contingency,0.4761,Contingency.Cause,0.4327,0.6419724524021149
nyt_39159,3,That-means,Contingency,0.6791,Contingency.Cause,0.7101,0.7381522357463837
nyt_39160,29,That-has-raised,Contingency,0.553,None,0.5092,0.6570564806461334
nyt_39163,7,That-is-because,Contingency,0.5462,None,0.43,0.6962043642997742
nyt_39172,16,That-is-in-part-because-of,Contingency,0.5649,Contingency.Cause,0.4446,0.6561462879180908
nyt_39195,4,meaning,Contingency,0.4611,Contingency.Cause,0.4437,0.6683527529239655
nyt_39202,4,calling,Contingency,0.4502,None,0.5414,0.6169599294662476
nyt_39206,3,barring,Contingency,0.4361,None,0.4496,0.6192018985748291
nyt_39206,16,not,Expansion,0.4543,None,0.3627,0.6632431149482727
nyt_39215,2,making,Contingency,0.836,Contingency.Cause,0.7713,0.9008002057671547
nyt_39216,16,giving,Contingency,0.9157,Contingency.Cause,0.8235,0.9328709840774536
nyt_39216,18,meaning,Contingency,0.5935,Contingency.Cause,0.4107,0.8918315172195435
nyt_39218,15,leaving,Contingency,0.7036,Contingency.Cause,0.6899,0.7771442234516144
nyt_39224,2,meaning,Contingency,0.7943,Contingency.Cause,0.4722,0.869779422879219
nyt_39224,5,impeding,Contingency,0.876,Contingency.Cause,0.7982,0.8998198285698891
nyt_39224,21,raising,Contingency,0.7716,Contingency.Cause,0.7802,0.8165116608142853
nyt_39229,0,seeking,Contingency,0.5406,None,0.347,0.6618881523609161
nyt_39230,14,closing,Contingency,0.5954,Contingency.Cause,0.7567,0.6396421790122986
nyt_39235,8,bringing,Contingency,0.9312,Contingency.Cause,0.9152,0.9504324980080128
nyt_39239,19,giving,Contingency,0.7595,Contingency.Cause,0.5961,0.8324361443519592
nyt_39240,10,infuriating,Contingency,0.6586,Contingency.Cause,0.584,0.7499275505542755
nyt_39240,10,leaving,Contingency,0.725,Contingency.Cause,0.542,0.835058405995369
nyt_39240,12,leaving,Contingency,0.6293,Contingency.Cause,0.6923,0.8351867496967316
nyt_39255,5,killing,Contingency,0.8527,Contingency.Cause,0.7467,0.8969609811902046
nyt_39265,11,Long-story-short,None,0.3443,None,0.342,0.6556552648544312
nyt_39269,11,meaning,Contingency,0.5137,Contingency.Cause,0.3388,0.8112514764070511
nyt_39271,15,causing,Contingency,0.8721,Contingency.Cause,0.8645,0.9049347713589668
nyt_39278,0,blacking,Contingency,0.5482,Contingency.Cause,0.6199,0.6275063157081604
nyt_39278,5,leaving,Contingency,0.6075,Contingency.Cause,0.4097,0.7124277353286743
nyt_39278,9,That-means,Contingency,0.5246,Contingency.Cause,0.3622,0.6331229209899902
nyt_39278,11,damaging,Contingency,0.6851,Contingency.Cause,0.6114,0.7870824038982391
nyt_39288,19,propelling,Contingency,0.6876,Contingency.Cause,0.5513,0.7791626006364822
nyt_39297,2,probably-caused-by,Contingency,0.5838,None,0.456,0.6330249607563019
nyt_39297,7,meaning,Contingency,0.4582,Contingency.Cause,0.3968,0.7051449120044708
nyt_39298,9,giving,Contingency,0.5515,Contingency.Cause,0.5875,0.6368664503097534
nyt_39307,0,trying,Contingency,0.566,None,0.4535,0.691003680229187
nyt_39310,6,putting,Contingency,0.941,Contingency.Cause,0.9366,0.968720804899931
nyt_39329,25,making,Contingency,0.9532,Contingency.Cause,0.8872,0.9735220819711685
nyt_39329,26,indicating,Contingency,0.5764,Contingency.Cause,0.5688,0.6437800526618958
nyt_39338,10,lowering,Contingency,0.6096,Contingency.Cause,0.5607,0.6697356104850769
nyt_39340,11,allowing,Contingency,0.922,Contingency.Cause,0.7657,0.9338022172451019
nyt_39344,29,leaving,Contingency,0.7819,Contingency.Cause,0.6285,0.8685557842254639
nyt_39351,17,covering,Contingency,0.6328,Contingency.Cause,0.6587,0.8011376857757568
nyt_39355,4,That-could-strain,Contingency,0.5392,None,0.3657,0.7191634774208069
nyt_39361,18,reversing,Contingency,0.802,Contingency.Cause,0.6339,0.864699512720108
nyt_39361,47,giving,Contingency,0.4675,None,0.4233,0.617281436920166
nyt_39361,59,This-makes,Contingency,0.5768,None,0.4472,0.6241614818572998
nyt_39362,0,killing,Contingency,0.7883,Contingency.Cause,0.8658,0.8211944103240967
nyt_39371,15,reflecting,Contingency,0.8588,Contingency.Cause,0.9438,0.8899878934025764
nyt_39371,16,angering,Contingency,0.7936,Contingency.Cause,0.8235,0.8561925292015076
nyt_39371,16,raising,Contingency,0.6936,Contingency.Cause,0.5834,0.732431560754776
nyt_39373,4,now,None,0.3911,None,0.3246,0.6088911294937134
nyt_39396,6,which-helps-explain-why,Contingency,0.5151,None,0.4871,0.6008525192737579
nyt_39398,10,providing,Contingency,0.6016,Contingency.Cause,0.5981,0.6918219029903412
nyt_39402,7,after-which,Temporal,0.4375,None,0.379,0.6674171090126038
nyt_39405,80,meaning,Contingency,0.3582,None,0.3581,0.6421508193016052
nyt_39407,10,forcing,Contingency,0.8512,Contingency.Cause,0.855,0.90431959182024
nyt_39414,5,forcing,Contingency,0.8049,Contingency.Cause,0.8534,0.8403476625680923
nyt_39416,0,complicating,Contingency,0.8022,Contingency.Cause,0.5884,0.8595492541790009
nyt_39416,9,suggesting,Contingency,0.4826,None,0.4996,0.6020688116550446
nyt_39425,30,leading-to,Contingency,0.6312,Contingency.Cause,0.5591,0.7365964651107788
nyt_39425,33,leading,Contingency,0.8931,Contingency.Cause,0.7622,0.9485226012766361
nyt_39427,6,This-means,Contingency,0.7426,Contingency.Cause,0.6046,0.8133742958307266
nyt_39442,0,indicating,Contingency,0.6578,Contingency.Cause,0.6242,0.7816739827394485
nyt_39443,4,giving,Contingency,0.8221,Contingency.Cause,0.8682,0.8343352526426315
nyt_39449,6,giving,Contingency,0.7786,Contingency.Cause,0.7335,0.8408610373735428
nyt_39449,17,requiring,Contingency,0.6334,Contingency.Cause,0.5868,0.6986663043498993
nyt_39450,26,ending,Contingency,0.7696,Contingency.Cause,0.781,0.8323958218097687
nyt_39450,111,ending,Contingency,0.4801,Contingency.Cause,0.5134,0.6324969530105591
nyt_39463,17,reducing,Contingency,0.8508,Contingency.Cause,0.6526,0.9155785515904427
nyt_39469,0,giving,Contingency,0.9155,Contingency.Cause,0.7432,0.9497667849063873
nyt_39472,20,hurting,Contingency,0.5758,Contingency.Cause,0.446,0.6577559113502502
nyt_39474,4,killing,Contingency,0.5864,Contingency.Cause,0.6658,0.6556761860847473
nyt_39475,0,That-makes,Contingency,0.5791,Contingency.Cause,0.5826,0.6900109052658081
nyt_39477,7,putting-aside,Contingency,0.4021,None,0.5053,0.6238364577293396
nyt_39480,0,propelling,Contingency,0.7117,Contingency.Cause,0.6927,0.780034989118576
nyt_39485,1,theoretically-doubling,Contingency,0.562,Contingency.Cause,0.3505,0.6789996922016144
nyt_39493,2,killing,Contingency,0.7429,Contingency.Cause,0.675,0.8559686094522476
nyt_39495,4,not,None,0.3762,None,0.3069,0.6237829327583313
nyt_39495,11,making,Contingency,0.864,Contingency.Cause,0.8282,0.9493193700909615
nyt_39495,14,not,None,0.3916,None,0.3792,0.6083827614784241
nyt_39495,35,That-left,Contingency,0.3892,Contingency.Cause,0.3386,0.6288907527923584
nyt_39501,5,leaving,Contingency,0.6454,Contingency.Cause,0.6253,0.8349425047636032
nyt_39506,5,reflecting,Contingency,0.815,Contingency.Cause,0.6543,0.8962074592709541
nyt_39510,10,killing,Contingency,0.7856,Contingency.Cause,0.6733,0.8618728667497635
nyt_39510,10,wounding,Contingency,0.447,None,0.3938,0.6405642330646515
nyt_39512,22,indicating,Contingency,0.5817,Contingency.Cause,0.3104,0.7229719460010529
nyt_39541,5,triggering,Contingency,0.751,Contingency.Cause,0.5753,0.7973456680774689
nyt_39544,27,helping,Contingency,0.6253,Contingency.Cause,0.5081,0.6477129459381104
nyt_39549,9,Asked-why,Contingency,0.5337,Contingency.Cause,0.3107,0.7220056354999542
nyt_39551,0,reversing,Contingency,0.5818,None,0.42,0.7205176055431366
nyt_39552,8,putting,Contingency,0.9374,Contingency.Cause,0.8771,0.9644173979759216
nyt_39553,1,That-is-because,Contingency,0.5816,Contingency.Cause,0.6788,0.7111210227012634
nyt_39553,4,leaving,Contingency,0.5476,Contingency.Cause,0.4833,0.6393452882766724
nyt_39567,3,That-is,None,0.3928,None,0.5988,0.6071908473968506
nyt_39568,6,sending,Contingency,0.6233,Contingency.Cause,0.5676,0.7129450440406799
